,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
574,5,Annette Ln,Bella Vista,AR,72715,5 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70655252_zpid/,http://www.zillow.com/homedetails/5-Annette-Ln-Bella-Vista-AR-72715/70655252_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Annette-Ln-Bella-Vista-AR-72715/70655252_zpid/,10/20/2005,96000,3049,http://www.zillow.com/homes/70655252_zpid/,1280,82022.0,67320.0,1977,77379.0
575,6,Annette Ln,Bella Vista,AR,72715,6 Annette Ln Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70689092_zpid/,http://www.zillow.com/homedetails/6-Annette-Ln-Bella-Vista-AR-72715/70689092_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Annette-Ln-Bella-Vista-AR-72715/70689092_zpid/,01/19/2007,75000,871,http://www.zillow.com/homes/70689092_zpid/,1024,77853.0,64877.0,1977,72086.0
576,7,Annette Ln,Bella Vista,AR,72715,7 Annette Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70664991_zpid/,http://www.zillow.com/homedetails/7-Annette-Ln-Bella-Vista-AR-72715/70664991_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Annette-Ln-Bella-Vista-AR-72715/70664991_zpid/,09/04/2013,70000,3049,http://www.zillow.com/homes/70664991_zpid/,1512,88044.0,71739.0,1977,81522.0
577,8,Annette Ln,Bella Vista,AR,72715,8 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70671539_zpid/,http://www.zillow.com/homedetails/8-Annette-Ln-Bella-Vista-AR-72715/70671539_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Annette-Ln-Bella-Vista-AR-72715/70671539_zpid/,04/07/2006,5000,1307,http://www.zillow.com/homes/70671539_zpid/,1520,86186.0,72866.0,,78351.0
578,9,Annette Ln,Bella Vista,AR,72715,9 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70627018_zpid/,http://www.zillow.com/homedetails/9-Annette-Ln-Bella-Vista-AR-72715/70627018_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Annette-Ln-Bella-Vista-AR-72715/70627018_zpid/,08/12/2014,67600,2178,http://www.zillow.com/homes/70627018_zpid/,1160,76851.0,65872.0,1977,73191.0
579,10,Annette Ln,Bella Vista,AR,72715,10 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70732938_zpid/,http://www.zillow.com/homedetails/10-Annette-Ln-Bella-Vista-AR-72715/70732938_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Annette-Ln-Bella-Vista-AR-72715/70732938_zpid/,04/20/2012,62000,1307,http://www.zillow.com/homes/70732938_zpid/,1520,86233.0,72906.0,,78394.0
580,11,Annette Ln,Bella Vista,AR,72715,11 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70636646_zpid/,http://www.zillow.com/homedetails/11-Annette-Ln-Bella-Vista-AR-72715/70636646_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Annette-Ln-Bella-Vista-AR-72715/70636646_zpid/,02/28/2006,76000,1307,http://www.zillow.com/homes/70636646_zpid/,1172,76850.0,66076.0,1977,71822.0
581,12,Annette Ln,Bella Vista,AR,72715,12 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70716687_zpid/,http://www.zillow.com/homedetails/12-Annette-Ln-Bella-Vista-AR-72715/70716687_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Annette-Ln-Bella-Vista-AR-72715/70716687_zpid/,02/29/2016,72600,871,http://www.zillow.com/homes/70716687_zpid/,1520,80743.0,69977.0,1976,76898.0
582,13,Annette Ln,Bella Vista,AR,72715,13 Annette Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70708509_zpid/,http://www.zillow.com/homedetails/13-Annette-Ln-Bella-Vista-AR-72715/70708509_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Annette-Ln-Bella-Vista-AR-72715/70708509_zpid/,11/17/2014,56000,871,http://www.zillow.com/homes/70708509_zpid/,1088,80572.0,56918.0,1977,73919.0
583,14,Annette Ln,Bella Vista,AR,72715,14 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70635460_zpid/,http://www.zillow.com/homedetails/14-Annette-Ln-Bella-Vista-AR-72715/70635460_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Annette-Ln-Bella-Vista-AR-72715/70635460_zpid/,10/29/2004,63000,871,http://www.zillow.com/homes/70635460_zpid/,1088,78079.0,67863.0,,72971.0
584,15,Annette Ln,Bella Vista,AR,72715,15 Annette Ln Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70717168_zpid/,http://www.zillow.com/homedetails/15-Annette-Ln-Bella-Vista-AR-72715/70717168_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Annette-Ln-Bella-Vista-AR-72715/70717168_zpid/,01/29/2008,65000,1307,http://www.zillow.com/homes/70717168_zpid/,1088,79372.0,68033.0,1977,75592.0
585,16,Annette Ln,Bella Vista,AR,72715,16 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70617948_zpid/,http://www.zillow.com/homedetails/16-Annette-Ln-Bella-Vista-AR-72715/70617948_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Annette-Ln-Bella-Vista-AR-72715/70617948_zpid/,09/29/2003,53000,871,http://www.zillow.com/homes/70617948_zpid/,1088,78265.0,67084.0,,74538.0
586,17,Annette Ln,Bella Vista,AR,72715,17 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70682559_zpid/,http://www.zillow.com/homedetails/17-Annette-Ln-Bella-Vista-AR-72715/70682559_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Annette-Ln-Bella-Vista-AR-72715/70682559_zpid/,04/01/2008,88000,2178,http://www.zillow.com/homes/70682559_zpid/,1180,78294.0,61890.0,1978,74566.0
587,18,Annette Ln,Bella Vista,AR,72715,18 Annette Ln Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70675542_zpid/,http://www.zillow.com/homedetails/18-Annette-Ln-Bella-Vista-AR-72715/70675542_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Annette-Ln-Bella-Vista-AR-72715/70675542_zpid/,05/15/2013,40000,871,http://www.zillow.com/homes/70675542_zpid/,1088,77199.0,67099.0,1982,72149.0
588,19,Annette Ln,Bella Vista,AR,72715,19 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70602240_zpid/,http://www.zillow.com/homedetails/19-Annette-Ln-Bella-Vista-AR-72715/70602240_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Annette-Ln-Bella-Vista-AR-72715/70602240_zpid/,10/25/2006,100000,2178,http://www.zillow.com/homes/70602240_zpid/,1328,83787.0,69823.0,1976,77581.0
589,20,Annette Ln,Bella Vista,AR,72715,20 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70665868_zpid/,http://www.zillow.com/homedetails/20-Annette-Ln-Bella-Vista-AR-72715/70665868_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Annette-Ln-Bella-Vista-AR-72715/70665868_zpid/,05/27/2014,39000,1307,http://www.zillow.com/homes/70665868_zpid/,1520,86799.0,73261.0,1977,79632.0
590,21,Annette Ln,Bella Vista,AR,72715,21 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70732544_zpid/,http://www.zillow.com/homedetails/21-Annette-Ln-Bella-Vista-AR-72715/70732544_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Annette-Ln-Bella-Vista-AR-72715/70732544_zpid/,06/26/2014,61000,1306,http://www.zillow.com/homes/70732544_zpid/,1376,85895.0,73401.0,1976,78086.0
591,22,Annette Ln,Bella Vista,AR,72715,22 Annette Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70712258_zpid/,http://www.zillow.com/homedetails/22-Annette-Ln-Bella-Vista-AR-72715/70712258_zpid/#charts-and-data,http://www.zillow.com/homedetails/22-Annette-Ln-Bella-Vista-AR-72715/70712258_zpid/,03/07/2011,41000,1307,http://www.zillow.com/homes/70712258_zpid/,1520,82599.0,73249.0,1979,77924.0
592,23,Annette Ln,Bella Vista,AR,72715,23 Annette Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70616601_zpid/,http://www.zillow.com/homedetails/23-Annette-Ln-Bella-Vista-AR-72715/70616601_zpid/#charts-and-data,http://www.zillow.com/homedetails/23-Annette-Ln-Bella-Vista-AR-72715/70616601_zpid/,06/12/2003,64000,1307,http://www.zillow.com/homes/70616601_zpid/,1376,85880.0,72486.0,1980,78789.0
593,24,Annette Ln,Bella Vista,AR,72715,24 Annette Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70695661_zpid/,http://www.zillow.com/homedetails/24-Annette-Ln-Bella-Vista-AR-72715/70695661_zpid/#charts-and-data,http://www.zillow.com/homedetails/24-Annette-Ln-Bella-Vista-AR-72715/70695661_zpid/,03/19/2009,67333,1307,http://www.zillow.com/homes/70695661_zpid/,1520,84148.0,72461.0,1976,77915.0
594,25,Annette Ln,Bella Vista,AR,72715,25 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70683919_zpid/,http://www.zillow.com/homedetails/25-Annette-Ln-Bella-Vista-AR-72715/70683919_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Annette-Ln-Bella-Vista-AR-72715/70683919_zpid/,07/08/2009,64000,1307,http://www.zillow.com/homes/70683919_zpid/,1280,82521.0,68639.0,1977,77122.0
595,26,Annette Ln,Bella Vista,AR,72715,26 Annette Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70674239_zpid/,http://www.zillow.com/homedetails/26-Annette-Ln-Bella-Vista-AR-72715/70674239_zpid/#charts-and-data,http://www.zillow.com/homedetails/26-Annette-Ln-Bella-Vista-AR-72715/70674239_zpid/,08/10/2010,73085,1307,http://www.zillow.com/homes/70674239_zpid/,1504,83564.0,73411.0,,78097.0
596,28,Annette Ln,Bella Vista,AR,72715,28 Annette Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70656608_zpid/,http://www.zillow.com/homedetails/28-Annette-Ln-Bella-Vista-AR-72715/70656608_zpid/#charts-and-data,http://www.zillow.com/homedetails/28-Annette-Ln-Bella-Vista-AR-72715/70656608_zpid/,05/04/2010,46000,871,http://www.zillow.com/homes/70656608_zpid/,1088,81278.0,69989.0,1978,75257.0
597,30,Annette Ln,Bella Vista,AR,72715,30 Annette Ln Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70704132_zpid/,http://www.zillow.com/homedetails/30-Annette-Ln-Bella-Vista-AR-72715/70704132_zpid/#charts-and-data,http://www.zillow.com/homedetails/30-Annette-Ln-Bella-Vista-AR-72715/70704132_zpid/,07/19/2012,37000,871,http://www.zillow.com/homes/70704132_zpid/,1088,77294.0,66356.0,1978,72919.0
598,1,Ansty Ln,Bella Vista,AR,72714,1 Ansty Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70730259_zpid/,http://www.zillow.com/homedetails/1-Ansty-Ln-Bella-Vista-AR-72714/70730259_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Ansty-Ln-Bella-Vista-AR-72714/70730259_zpid/,04/12/2004,191000,16117,http://www.zillow.com/homes/70730259_zpid/,1988,198022.0,179162.0,2000,188592.0
599,2,Ansty Ln,Bella Vista,AR,72714,2 Ansty Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70667483_zpid/,http://www.zillow.com/homedetails/2-Ansty-Ln-Bella-Vista-AR-72714/70667483_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Ansty-Ln-Bella-Vista-AR-72714/70667483_zpid/,04/26/1993,8000,16553,http://www.zillow.com/homes/70667483_zpid/,1582,152568.0,138038.0,1994,145303.0
600,6,Ansty Ln,Bella Vista,AR,72714,6 Ansty Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70648417_zpid/,http://www.zillow.com/homedetails/6-Ansty-Ln-Bella-Vista-AR-72714/70648417_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Ansty-Ln-Bella-Vista-AR-72714/70648417_zpid/,08/03/2005,203000,16553,http://www.zillow.com/homes/70648417_zpid/,1713,193283.0,174875.0,2005,184079.0
601,1,Anthony Ln,Bella Vista,AR,72715,1 Anthony Ln Bella Vista AR,,,,,,,,,,,,,,
602,9,Anthony Ln,Bella Vista,AR,72715,9 Anthony Ln Bella Vista AR,,,,,,,,,,,,,,
603,3,Appleby Ln,Bella Vista,AR,72715,3 Appleby Ln Bella Vista AR,3.5,5,http://www.zillow.com/homes/comps/70684157_zpid/,http://www.zillow.com/homedetails/3-Appleby-Ln-Bella-Vista-AR-72715/70684157_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Appleby-Ln-Bella-Vista-AR-72715/70684157_zpid/,04/06/2007,250000,15682,http://www.zillow.com/homes/70684157_zpid/,3816,423250.0,371342.0,2005,399292.0
604,6,Appleby Ln,Bella Vista,AR,72715,6 Appleby Ln Bella Vista AR,,,,,,,,,,,,,,
605,8,Appleby Ln,Bella Vista,AR,72715,8 Appleby Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70698342_zpid/,http://www.zillow.com/homedetails/8-Appleby-Ln-Bella-Vista-AR-72715/70698342_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Appleby-Ln-Bella-Vista-AR-72715/70698342_zpid/,05/17/2016,167000,16117,http://www.zillow.com/homes/70698342_zpid/,1875,186299.0,168557.0,2003,177428.0
606,10,Appleby Ln,Bella Vista,AR,72715,10 Appleby Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70690826_zpid/,http://www.zillow.com/homedetails/10-Appleby-Ln-Bella-Vista-AR-72715/70690826_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Appleby-Ln-Bella-Vista-AR-72715/70690826_zpid/,10/07/2014,105000,,http://www.zillow.com/homes/70690826_zpid/,1308,127949.0,115763.0,1996,121856.0
607,16,Appleby Ln,Bella Vista,AR,72715,16 Appleby Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70666701_zpid/,http://www.zillow.com/homedetails/16-Appleby-Ln-Bella-Vista-AR-72715/70666701_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Appleby-Ln-Bella-Vista-AR-72715/70666701_zpid/,08/04/2010,86000,12196,http://www.zillow.com/homes/70666701_zpid/,1785,177508.0,160602.0,2003,169055.0
608,17,Appleby Ln,Bella Vista,AR,72715,17 Appleby Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70654672_zpid/,http://www.zillow.com/homedetails/17-Appleby-Ln-Bella-Vista-AR-72715/70654672_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Appleby-Ln-Bella-Vista-AR-72715/70654672_zpid/,10/15/2004,164000,16117,http://www.zillow.com/homes/70654672_zpid/,1843,190784.0,172614.0,2004,181699.0
609,25,Appleby Ln,Bella Vista,AR,72715,25 Appleby Ln Bella Vista AR,,,,,,,,,,,,,,
610,27,Appleby Ln,Bella Vista,AR,72715,27 Appleby Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70611146_zpid/,http://www.zillow.com/homedetails/27-Appleby-Ln-Bella-Vista-AR-72715/70611146_zpid/#charts-and-data,http://www.zillow.com/homedetails/27-Appleby-Ln-Bella-Vista-AR-72715/70611146_zpid/,11/06/2009,165000,19166,http://www.zillow.com/homes/70611146_zpid/,1959,198152.0,179280.0,2000,188716.0
611,1,Applecross Pl,Bella Vista,AR,72715,1 Applecross Pl Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70673811_zpid/,http://www.zillow.com/homedetails/1-Applecross-Pl-Bella-Vista-AR-72715/70673811_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Applecross-Pl-Bella-Vista-AR-72715/70673811_zpid/,06/17/1998,39000,24829,http://www.zillow.com/homes/70673811_zpid/,3558,457182.0,413640.0,1993,435411.0
612,1,Applecross Ln,Bella Vista,AR,72715,1 Applecross Ln Bella Vista AR,2.0,4,http://www.zillow.com/homes/comps/70612721_zpid/,http://www.zillow.com/homedetails/1-Applecross-Ln-Bella-Vista-AR-72715/70612721_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Applecross-Ln-Bella-Vista-AR-72715/70612721_zpid/,07/31/2012,176000,16552,http://www.zillow.com/homes/70612721_zpid/,1993,209478.0,187533.0,2006,199503.0
613,2,Applecross Ln,Bella Vista,AR,72715,2 Applecross Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70704909_zpid/,http://www.zillow.com/homedetails/2-Applecross-Ln-Bella-Vista-AR-72715/70704909_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Applecross-Ln-Bella-Vista-AR-72715/70704909_zpid/,03/18/2011,160000,14810,http://www.zillow.com/homes/70704909_zpid/,1730,193116.0,174724.0,2008,183920.0
614,3,Applecross Ln,Bella Vista,AR,72715,3 Applecross Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70655140_zpid/,http://www.zillow.com/homedetails/3-Applecross-Ln-Bella-Vista-AR-72715/70655140_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Applecross-Ln-Bella-Vista-AR-72715/70655140_zpid/,07/21/2011,250000,12632,http://www.zillow.com/homes/70655140_zpid/,2328,245028.0,221692.0,2004,233360.0
615,3,Applecross Pl,Bella Vista,AR,72715,3 Applecross Pl Bella Vista AR,4.0,4,http://www.zillow.com/homes/comps/70651946_zpid/,http://www.zillow.com/homedetails/3-Applecross-Pl-Bella-Vista-AR-72715/70651946_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Applecross-Pl-Bella-Vista-AR-72715/70651946_zpid/,04/16/2013,445000,17859,http://www.zillow.com/homes/70651946_zpid/,4473,579241.0,524075.0,1991,551658.0
616,5,Applecross Pl,Bella Vista,AR,72715,5 Applecross Pl Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70726121_zpid/,http://www.zillow.com/homedetails/5-Applecross-Pl-Bella-Vista-AR-72715/70726121_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Applecross-Pl-Bella-Vista-AR-72715/70726121_zpid/,12/09/2013,320000,19602,http://www.zillow.com/homes/70726121_zpid/,2500,326353.0,295271.0,1990,310812.0
617,6,Applecross Ln,Bella Vista,AR,72715,6 Applecross Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70614801_zpid/,http://www.zillow.com/homedetails/6-Applecross-Ln-Bella-Vista-AR-72715/70614801_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Applecross-Ln-Bella-Vista-AR-72715/70614801_zpid/,07/01/1999,1000,11761,http://www.zillow.com/homes/70614801_zpid/,1694,178669.0,161653.0,1999,170161.0
618,7,Applecross Pl,Bella Vista,AR,72715,7 Applecross Pl Bella Vista AR,4.0,,http://www.zillow.com/homes/comps/70702637_zpid/,http://www.zillow.com/homedetails/7-Applecross-Pl-Bella-Vista-AR-72715/70702637_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Applecross-Pl-Bella-Vista-AR-72715/70702637_zpid/,12/17/2012,92000,27443,http://www.zillow.com/homes/70702637_zpid/,5924,748283.0,670631.0,2006,705927.0
619,9,Applecross Pl,Bella Vista,AR,72715,9 Applecross Pl Bella Vista AR,,4,http://www.zillow.com/homes/comps/70727423_zpid/,http://www.zillow.com/homedetails/9-Applecross-Pl-Bella-Vista-AR-72715/70727423_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Applecross-Pl-Bella-Vista-AR-72715/70727423_zpid/,09/30/2016,595000,27007,http://www.zillow.com/homes/70727423_zpid/,4600,660853.0,597915.0,1986,629384.0
620,10,Applecross Ln,Bella Vista,AR,72715,10 Applecross Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70633696_zpid/,http://www.zillow.com/homedetails/10-Applecross-Ln-Bella-Vista-AR-72715/70633696_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Applecross-Ln-Bella-Vista-AR-72715/70633696_zpid/,04/11/2016,176900,12632,http://www.zillow.com/homes/70633696_zpid/,1980,195645.0,177013.0,2000,186329.0
621,11,Applecross Pl,Bella Vista,AR,72715,11 Applecross Pl Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70612111_zpid/,http://www.zillow.com/homedetails/11-Applecross-Pl-Bella-Vista-AR-72715/70612111_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Applecross-Pl-Bella-Vista-AR-72715/70612111_zpid/,04/21/2003,55000,32234,http://www.zillow.com/homes/70612111_zpid/,2673,458987.0,381123.0,1995,409810.0
622,12,Applecross Ln,Bella Vista,AR,72715,12 Applecross Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70645388_zpid/,http://www.zillow.com/homedetails/12-Applecross-Ln-Bella-Vista-AR-72715/70645388_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Applecross-Ln-Bella-Vista-AR-72715/70645388_zpid/,02/04/2004,155000,11761,http://www.zillow.com/homes/70645388_zpid/,1775,187103.0,169283.0,2003,178193.0
623,13,Applecross Pl,Bella Vista,AR,72715,13 Applecross Pl Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70686146_zpid/,http://www.zillow.com/homedetails/13-Applecross-Pl-Bella-Vista-AR-72715/70686146_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Applecross-Pl-Bella-Vista-AR-72715/70686146_zpid/,07/05/2007,45000,21780,http://www.zillow.com/homes/70686146_zpid/,2748,606958.0,305601.0,1994,424446.0
